device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,Image
14537500011,496303572568,"(0.7286694645881653, 0.8709697127342224)","(126.8749008178711, 47.91532516479492, 10.60274887084961)",1,4.6063690185546875,1,"(-17.52632713317871, 4.507343769073486, 671.8145751953125)",1,"(0.7018812894821167, 0.8518146276473999)","(112.08773040771484, 53.50431823730469, 12.636954307556152)",1,4.6446685791015625,1,"(46.138614654541016, 2.7274701595306396, 670.443359375)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537517134,496303589691,"(0.7298298478126526, 0.8676859736442566)","(127.51542663574219, 48.87345504760742, 10.951506614685059)",1,4.6137542724609375,1,"(-17.522472381591797, 4.515088081359863, 671.7415771484375)",1,"(0.7013290524482727, 0.8508673906326294)","(111.78289031982422, 53.78071975708008, 12.737532615661621)",1,4.648406982421875,1,"(46.14215850830078, 2.7288620471954346, 670.3672485351562)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537533834,496303606391,"(0.7303914427757263, 0.8703388571739197)","(127.825439453125, 48.09938430786133, 10.669723510742188)",1,4.6161041259765625,1,"(-17.506357192993164, 4.519355773925781, 671.5880737304688)",1,"(0.7025125622749329, 0.8544628620147705)","(112.43617248535156, 52.73164749145508, 12.355735778808594)",1,4.6513671875,1,"(46.144283294677734, 2.730869770050049, 670.2074584960938)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537549931,496303622489,"(0.7262410521507263, 0.8617298603057861)","(125.53440856933594, 50.61130142211914, 11.583931922912598)",1,4.645965576171875,1,"(-17.483623504638672, 4.506222248077393, 671.4586791992188)",1,"(0.7005113363265991, 0.8514200448989868)","(111.33147430419922, 53.619483947753906, 12.678839683532715)",1,4.664794921875,1,"(46.16580581665039, 2.7276833057403564, 670.0828247070312)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537567100,496303639658,"(0.7285575866699219, 0.8679072260856628)","(126.81314086914062, 48.808876037597656, 10.927934646606445)",1,4.641265869140625,1,"(-17.464597702026367, 4.507341384887695, 671.4547119140625)",1,"(0.6997719407081604, 0.8553251028060913)","(110.92337036132812, 52.480072021484375, 12.264106750488281)",1,4.6557464599609375,1,"(46.18896484375, 2.725982666015625, 670.0726318359375)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537583750,496303656308,"(0.7314764857292175, 0.8669473528862)","(128.42437744140625, 49.08896255493164, 11.029906272888184)",1,4.6505126953125,1,"(-17.44039535522461, 4.512396812438965, 671.569580078125)",1,"(0.7001213431358337, 0.8625012636184692)","(111.11624145507812, 50.38624954223633, 11.502042770385742)",1,4.6631927490234375,1,"(46.24215316772461, 2.728090524673462, 670.1895141601562)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537599851,496303672409,"(0.7274267077445984, 0.8641911745071411)","(126.1888656616211, 49.89310836791992, 11.322640419006348)",1,4.675750732421875,1,"(-17.371139526367188, 4.546757698059082, 671.6516723632812)",1,"(0.7010008096694946, 0.8443437814712524)","(111.6016845703125, 55.684173583984375, 13.430315017700195)",1,4.722686767578125,1,"(46.303367614746094, 2.7275068759918213, 670.2632446289062)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537616969,496303689527,"(0.7311022281646729, 0.8668150901794434)","(128.21780395507812, 49.12751770019531, 11.04397201538086)",1,4.6635284423828125,1,"(-17.333389282226562, 4.572474956512451, 671.6892700195312)",1,"(0.7016670107841492, 0.8439364433288574)","(111.96945190429688, 55.80298614501953, 13.473587989807129)",1,4.7188720703125,1,"(46.358638763427734, 2.7206177711486816, 670.2964477539062)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537633665,496303706223,"(0.72988361120224, 0.8748849034309387)","(127.54510498046875, 46.772987365722656, 10.186968803405762)",1,4.662933349609375,1,"(-17.253433227539062, 4.631426811218262, 671.6341552734375)",1,"(0.7036465406417847, 0.8387455940246582)","(113.0621566772461, 57.31758499145508, 14.024831771850586)",1,4.7245330810546875,1,"(46.428218841552734, 2.7095816135406494, 670.2286987304688)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537649771,496303722330,"(0.7188539505004883, 0.8786324858665466)","(121.45667266845703, 45.6795539855957, 9.788984298706055)",1,4.66387939453125,1,"(-17.24951934814453, 4.641988754272461, 671.6382446289062)",1,"(0.6945909857749939, 0.8339723348617554)","(108.0634765625, 58.710296630859375, 14.531803131103516)",1,4.739227294921875,1,"(46.43148422241211, 2.695101737976074, 670.2315063476562)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537666935,496303739494,"(0.6577399969100952, 0.8680354356765747)","(87.72159576416016, 48.7714729309082, 10.914344787597656)",1,4.7205352783203125,1,"(-17.43402862548828, 4.602869510650635, 672.0111083984375)",1,"(0.6459320783615112, 0.8460736870765686)","(81.20358276367188, 55.17937469482422, 13.246633529663086)",1,4.7512664794921875,1,"(46.23497772216797, 2.65754771232605, 670.5604248046875)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537683580,496303756139,"(0.57935631275177, 0.8979141116142273)","(44.45355987548828, 40.05358123779297, 7.741264343261719)",1,4.7292633056640625,1,"(-17.797677993774414, 4.539491176605225, 673.3704833984375)",1,"(0.5590779185295105, 0.8746441602706909)","(33.25978469848633, 46.84321212768555, 10.212498664855957)",1,4.7989349365234375,1,"(45.88890075683594, 2.6047966480255127, 672.0326538085938)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537699691,496303772250,"(0.5759369134902954, 0.9032412767410278)","(42.56599044799805, 38.49927520751953, 7.175571918487549)",1,4.7173614501953125,1,"(-17.85034942626953, 4.508718967437744, 673.0663452148438)",1,"(0.5546963810920715, 0.8806951642036438)","(30.841196060180664, 45.07764434814453, 9.569928169250488)",1,4.792388916015625,1,"(45.82674026489258, 2.583317279815674, 671.7780151367188)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537716805,496303789364,"(0.5757845044136047, 0.9022672772407532)","(42.48191452026367, 38.78343963623047, 7.278986930847168)",1,4.712158203125,1,"(-17.904048919677734, 4.481028079986572, 673.3477172851562)",1,"(0.5525311231613159, 0.8810869455337524)","(29.64593505859375, 44.96337127685547, 9.52830696105957)",1,4.789154052734375,1,"(45.831703186035156, 2.575617551803589, 672.0006103515625)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537733495,496303806054,"(0.5739473104476929, 0.8999951481819153)","(41.467742919921875, 39.446388244628906, 7.520280361175537)",1,4.704986572265625,1,"(-17.94959259033203, 4.452735900878906, 673.5208129882812)",1,"(0.5531134009361267, 0.8811460733413696)","(29.967334747314453, 44.94611358642578, 9.52199649810791)",1,4.7877044677734375,1,"(45.81382369995117, 2.566261053085327, 672.1849975585938)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537749607,496303822166,"(0.5719659924507141, 0.9064869284629822)","(40.37406539916992, 37.55224609375, 6.830845355987549)",1,4.7021026611328125,1,"(-17.987049102783203, 4.434478759765625, 673.293212890625)",1,"(0.5527809262275696, 0.876160204410553)","(29.783815383911133, 46.40088653564453, 10.051523208618164)",1,4.796783447265625,1,"(45.762821197509766, 2.561178207397461, 671.9649047851562)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537766675,496303839235,"(0.57232666015625, 0.9018391966819763)","(40.5731315612793, 38.90836715698242, 7.324426651000977)",1,4.6954345703125,1,"(-18.01239585876465, 4.412543296813965, 672.9419555664062)",1,"(0.5493108630180359, 0.8830556869506836)","(27.86835479736328, 44.38893127441406, 9.319222450256348)",1,4.7803497314453125,1,"(45.72864532470703, 2.5584187507629395, 671.6197509765625)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537783411,496303855971,"(0.5737850069999695, 0.9044842720031738)","(41.378143310546875, 38.1365852355957, 7.043549537658691)",1,4.688751220703125,1,"(-18.0333251953125, 4.401525020599365, 672.5968017578125)",1,"(0.5486699938774109, 0.8816840052604675)","(27.51459312438965, 44.789127349853516, 9.464909553527832)",1,4.7684326171875,1,"(45.69149398803711, 2.5561532974243164, 671.2648315429688)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537799527,496303872087,"(0.5748316645622253, 0.9005099534988403)","(41.955936431884766, 39.296180725097656, 7.465637683868408)",1,4.68804931640625,1,"(-18.037689208984375, 4.3938469886779785, 672.3491821289062)",1,"(0.5487716794013977, 0.8751891851425171)","(27.570703506469727, 46.684173583984375, 10.154645919799805)",1,4.7835693359375,1,"(45.68174743652344, 2.5588700771331787, 671.0272216796875)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537816543,496303889103,"(0.5780496001243591, 0.9057629704475403)","(43.732242584228516, 37.76347732543945, 6.907782554626465)",1,4.6694488525390625,1,"(-18.03188133239746, 4.398870468139648, 672.1829223632812)",1,"(0.5510415434837341, 0.8794106245040894)","(28.823665618896484, 45.4525032043457, 9.706377983093262)",1,4.7749176025390625,1,"(45.67281723022461, 2.5598881244659424, 670.8599853515625)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537833327,496303905887,"(0.5766552686691284, 0.9039117097854614)","(42.9625129699707, 38.30363845825195, 7.104389190673828)",1,4.6694488525390625,1,"(-18.017662048339844, 4.393078804016113, 672.0115966796875)",1,"(0.5499476194381714, 0.8836119771003723)","(28.219863891601562, 44.22660446166992, 9.260159492492676)",1,4.76983642578125,1,"(45.67774963378906, 2.554786205291748, 670.6815185546875)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537849447,496303922007,"(0.5752809643745422, 0.9025517702102661)","(42.20391082763672, 38.7004280090332, 7.248813629150391)",1,4.6643524169921875,1,"(-18.00480079650879, 4.3985066413879395, 671.914794921875)",1,"(0.5499330163002014, 0.8814842700958252)","(28.21179962158203, 44.847450256347656, 9.48609733581543)",1,4.770050048828125,1,"(45.682403564453125, 2.5511341094970703, 670.5877075195312)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537866510,496303939071,"(0.5736032724380493, 0.9099346995353699)","(41.27783203125, 36.546268463134766, 6.4647393226623535)",1,4.6609039306640625,1,"(-18.00070571899414, 4.406343460083008, 671.8651123046875)",1,"(0.5488539338111877, 0.8791878819465637)","(27.61607551574707, 45.51747512817383, 9.729994773864746)",1,4.7769012451171875,1,"(45.6795768737793, 2.5506439208984375, 670.53466796875)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537883241,496303955802,"(0.5737418532371521, 0.9115065336227417)","(41.354339599609375, 36.087642669677734, 6.297827243804932)",1,4.6579437255859375,1,"(-18.009071350097656, 4.4250922203063965, 671.79150390625)",1,"(0.5483054518699646, 0.8804943561553955)","(27.3133544921875, 45.13626480102539, 9.591278076171875)",1,4.7776947021484375,1,"(45.67094421386719, 2.549086809158325, 670.459716796875)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537899367,496303971928,"(0.567703366279602, 0.9032711386680603)","(38.02103805541992, 38.49050521850586, 7.172401428222656)",1,4.6741943359375,1,"(-18.048664093017578, 4.449679851531982, 671.7960205078125)",1,"(0.5429719090461731, 0.8810033202171326)","(24.369211196899414, 44.98775863647461, 9.537156105041504)",1,4.7783203125,1,"(45.627071380615234, 2.577199697494507, 670.4694213867188)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537916379,496303988940,"(0.5566563606262207, 0.895764172077179)","(31.923049926757812, 40.680912017822266, 7.96964168548584)",1,4.672210693359375,1,"(-18.100976943969727, 4.492326736450195, 671.7136840820312)",1,"(0.5319859981536865, 0.8697558045387268)","(18.304948806762695, 48.269500732421875, 10.731649398803711)",1,4.7740020751953125,1,"(45.56049728393555, 2.6194162368774414, 670.391845703125)",1,procrastination-where-turtle-ends-and-shell-begins-mart-virkus.png
14537933157,496304005718,"(0.5511239171028137, 0.8881319761276245)","(28.86916160583496, 42.907779693603516, 8.780174255371094)",1,4.661407470703125,1,"(-18.14345932006836, 4.53471565246582, 671.9478759765625)",1,"(0.5221390128135681, 0.8549131751060486)","(12.869367599487305, 52.600223541259766, 12.307937622070312)",1,4.7881317138671875,1,"(45.52350997924805, 2.6753032207489014, 670.6563720703125)",1,dnd-bard-gets-dirty-mart-virkus.png
14537949287,496304021848,"(0.5481594800949097, 0.8903084397315979)","(27.232769012451172, 42.27278137207031, 8.548989295959473)",1,4.66680908203125,1,"(-18.172449111938477, 4.543890953063965, 672.3042602539062)",1,"(0.5221075415611267, 0.8495610952377319)","(12.851983070373535, 54.161842346191406, 12.876286506652832)",1,4.7969970703125,1,"(45.53171920776367, 2.6945557594299316, 670.98583984375)",1,dnd-bard-gets-dirty-mart-virkus.png
14537966345,496304038907,"(0.5467344522476196, 0.8867055177688599)","(26.4461727142334, 43.32398986816406, 8.931588172912598)",1,4.68206787109375,1,"(-18.189804077148438, 4.5435404777526855, 672.4959106445312)",1,"(0.5239611268043518, 0.8519695401191711)","(13.875184059143066, 53.45915222167969, 12.620523452758789)",1,4.80682373046875,1,"(45.53485870361328, 2.7084646224975586, 671.1724243164062)",1,dnd-bard-gets-dirty-mart-virkus.png
14537983072,496304055634,"(0.5458986163139343, 0.8840721249580383)","(25.98483657836914, 44.09235382080078, 9.211288452148438)",1,4.6777191162109375,1,"(-18.218229293823242, 4.529228687286377, 672.7591552734375)",1,"(0.5220101475715637, 0.8493385910987854)","(12.798250198364258, 54.226806640625, 12.89987850189209)",1,4.812164306640625,1,"(45.54780578613281, 2.70626163482666, 671.4471435546875)",1,dnd-bard-gets-dirty-mart-virkus.png
14537999207,496304071769,"(0.5443430542945862, 0.8826487064361572)","(25.126079559326172, 44.50766372680664, 9.362448692321777)",1,4.686004638671875,1,"(-18.234724044799805, 4.505430221557617, 673.0026245117188)",1,"(0.5228269100189209, 0.8485805988311768)","(13.249067306518555, 54.447940826416016, 12.980422019958496)",1,4.8110198974609375,1,"(45.55467987060547, 2.692196846008301, 671.6834106445312)",1,dnd-bard-gets-dirty-mart-virkus.png
14538016214,496304088776,"(0.5441862344741821, 0.893278181552887)","(25.03949737548828, 41.40626525878906, 8.23360824584961)",1,4.66131591796875,1,"(-18.23700523376465, 4.496654510498047, 673.0966186523438)",1,"(0.5215930342674255, 0.8522849678993225)","(12.567996978759766, 53.367103576660156, 12.587034225463867)",1,4.794921875,1,"(45.56393814086914, 2.6803646087646484, 671.7802124023438)",1,dnd-bard-gets-dirty-mart-virkus.png
14538033084,496304105646,"(0.5432127118110657, 0.8935322761535645)","(24.502120971679688, 41.33211898803711, 8.206642150878906)",1,4.66644287109375,1,"(-18.23331069946289, 4.509597301483154, 673.3436279296875)",1,"(0.5225067734718323, 0.8540931344032288)","(13.072393417358398, 52.839508056640625, 12.395004272460938)",1,4.78656005859375,1,"(45.59321594238281, 2.676884889602661, 672.0357055664062)",1,dnd-bard-gets-dirty-mart-virkus.png
14538049127,496304121690,"(0.5469629764556885, 0.8883800506591797)","(26.572290420532227, 42.83540725708008, 8.753807067871094)",1,4.6847991943359375,1,"(-18.219955444335938, 4.523073196411133, 673.69189453125)",1,"(0.5222208499908447, 0.8514564037322998)","(12.914584159851074, 53.60883712768555, 12.674976348876953)",1,4.7964324951171875,1,"(45.65007781982422, 2.6704976558685303, 672.36767578125)",1,dnd-bard-gets-dirty-mart-virkus.png
14538066180,496304138742,"(0.5429643392562866, 0.8837607502937317)","(24.365066528320312, 44.18321990966797, 9.244380950927734)",1,4.6929779052734375,1,"(-18.19908905029297, 4.531715393066406, 673.9645385742188)",1,"(0.5227387547492981, 0.8547984957695007)","(13.200454711914062, 52.63370895385742, 12.320068359375)",1,4.7970428466796875,1,"(45.69816589355469, 2.6629581451416016, 672.639892578125)",1,dnd-bard-gets-dirty-mart-virkus.png
14538082904,496304155467,"(0.5459221005439758, 0.8831972479820251)","(25.997722625732422, 44.3476448059082, 9.304198265075684)",1,4.6818084716796875,1,"(-18.167179107666016, 4.544419765472412, 674.1012573242188)",1,"(0.5243226289749146, 0.852520763874054)","(14.074749946594238, 53.29831314086914, 12.561967849731445)",1,4.7972564697265625,1,"(45.757232666015625, 2.6507415771484375, 672.7708129882812)",1,dnd-bard-gets-dirty-mart-virkus.png
14538099047,496304171610,"(0.5458124876022339, 0.8877581357955933)","(25.9372501373291, 43.01688766479492, 8.819825172424316)",1,4.6860809326171875,1,"(-18.11839485168457, 4.572845935821533, 673.9736938476562)",1,"(0.5177665948867798, 0.8575631976127625)","(10.455751419067383, 51.827049255371094, 12.026472091674805)",1,4.801300048828125,1,"(45.81046676635742, 2.6476829051971436, 672.6468505859375)",1,dnd-bard-gets-dirty-mart-virkus.png
